id,age,job,marital,education,credit_default,housing,loan
32616,26,student,single,high.school,False,True,False
32617,27,admin.,single,high.school,False,True,False
32618,32,self-employed,single,university.degree,False,True,False
32619,26,admin.,single,university.degree,False,False,False
32620,26,student,single,high.school,False,True,False
32621,33,self-employed,single,university.degree,False,False,False
32622,30,blue-collar,married,basic.9y,False,True,False
32623,32,blue-collar,married,basic.9y,False,True,False
32624,37,management,single,basic.9y,False,True,False
32625,37,management,single,basic.9y,False,False,False
32626,30,blue-collar,married,basic.9y,False,True,False
32627,40,blue-collar,married,basic.4y,False,False,False
32628,27,entrepreneur,married,university.degree,False,False,True
32629,30,services,single,high.school,False,True,False
32630,23,blue-collar,single,basic.9y,False,True,False
32631,25,admin.,married,university.degree,False,False,False
32632,48,technician,married,basic.9y,False,True,False
32633,37,services,married,high.school,False,False,False
32634,23,blue-collar,single,basic.9y,False,False,False
32635,37,entrepreneur,married,basic.9y,False,False,False
32636,32,blue-collar,married,basic.4y,False,False,False
32637,49,admin.,divorced,high.school,False,False,False
32638,37,entrepreneur,married,basic.9y,False,False,False
32639,30,blue-collar,married,basic.9y,False,True,False
32640,23,blue-collar,single,basic.9y,False,True,False
32641,35,blue-collar,married,unknown,False,True,False
32642,37,entrepreneur,married,basic.9y,False,True,False
32643,31,technician,single,university.degree,False,True,False
32644,53,self-employed,married,basic.4y,,True,False
32645,36,blue-collar,married,basic.9y,False,True,False
32646,32,admin.,married,high.school,False,True,False
32647,47,blue-collar,married,basic.4y,,True,True
32648,41,blue-collar,married,basic.6y,,True,False
32649,33,services,single,high.school,False,True,False
32650,38,admin.,divorced,high.school,False,False,False
32651,36,blue-collar,married,basic.6y,False,True,False
32652,38,admin.,divorced,high.school,False,True,False
32653,44,blue-collar,married,basic.9y,False,True,False
32654,32,admin.,married,high.school,False,True,False
32655,31,technician,single,university.degree,False,False,False
32656,52,services,married,high.school,,True,False
32657,37,admin.,married,high.school,False,False,False
32658,31,admin.,married,high.school,False,True,True
32659,36,blue-collar,married,basic.6y,False,False,False
32660,32,technician,single,professional.course,False,True,False
32661,32,technician,single,professional.course,False,True,False
32662,36,admin.,married,university.degree,False,False,False
32663,36,blue-collar,married,basic.9y,False,False,False
32664,45,technician,unknown,basic.6y,False,False,False
32665,26,student,single,basic.4y,False,False,True
32666,31,technician,single,university.degree,False,True,False
32667,40,blue-collar,married,basic.4y,False,False,False
32668,52,blue-collar,married,basic.9y,False,False,False
32669,34,technician,married,professional.course,False,True,False
32670,36,blue-collar,divorced,basic.9y,False,True,False
32671,51,blue-collar,married,basic.4y,,False,False
32672,26,blue-collar,married,basic.6y,False,True,False
32673,34,blue-collar,married,basic.9y,False,False,False
32674,27,self-employed,married,university.degree,False,True,False
32675,30,admin.,single,university.degree,False,True,False
32676,32,housemaid,single,basic.9y,False,True,False
32677,30,admin.,single,university.degree,False,True,False
32678,54,management,married,high.school,,True,False
32679,38,blue-collar,married,basic.6y,False,True,False
32680,51,entrepreneur,divorced,university.degree,False,True,False
32681,51,entrepreneur,divorced,university.degree,False,True,False
32682,51,entrepreneur,divorced,university.degree,False,False,False
32683,39,blue-collar,single,basic.9y,False,True,False
32684,39,blue-collar,single,basic.9y,False,True,True
32685,35,blue-collar,married,basic.4y,False,True,False
32686,27,admin.,single,university.degree,False,True,True
32687,53,admin.,married,university.degree,False,True,False
32688,33,technician,single,university.degree,False,True,False
32689,46,blue-collar,married,basic.4y,False,True,False
32690,31,admin.,divorced,high.school,False,True,False
32691,27,admin.,single,university.degree,False,False,False
32692,31,admin.,divorced,high.school,False,False,False
32693,48,blue-collar,married,basic.9y,,False,False
32694,30,technician,single,professional.course,False,True,False
32695,30,blue-collar,married,basic.6y,,True,False
32696,35,technician,married,professional.course,False,True,False
32697,42,blue-collar,married,basic.6y,,False,False
32698,52,blue-collar,married,basic.9y,,True,False
32699,28,blue-collar,married,basic.6y,False,False,False
32700,32,services,married,high.school,False,False,False
32701,35,technician,married,university.degree,False,True,False
32702,39,services,married,high.school,False,True,False
32703,31,services,single,high.school,False,False,True
32704,27,admin.,single,university.degree,False,True,False
32705,39,services,married,high.school,False,True,False
32706,42,management,married,university.degree,False,True,False
32707,39,services,married,high.school,False,False,False
32708,30,blue-collar,married,basic.9y,False,False,True
32709,55,blue-collar,divorced,basic.4y,,True,True
32710,47,blue-collar,married,unknown,False,True,False
32711,51,entrepreneur,married,professional.course,,False,False
32712,41,technician,single,professional.course,False,False,False
32713,32,technician,single,high.school,False,False,False
32714,51,entrepreneur,married,professional.course,,False,False
32715,51,entrepreneur,married,professional.course,,False,False
32716,46,management,single,university.degree,False,False,True
32717,57,technician,married,university.degree,False,False,False
32718,31,technician,married,university.degree,False,False,False
32719,29,technician,single,basic.9y,False,True,False
32720,29,technician,single,basic.9y,False,True,False
32721,50,blue-collar,married,basic.4y,False,False,False
32722,47,blue-collar,married,basic.4y,,True,False
32723,38,blue-collar,married,high.school,,True,False
32724,47,blue-collar,married,basic.4y,,True,False
32725,31,blue-collar,single,basic.9y,False,True,False
32726,30,blue-collar,married,basic.9y,False,True,True
32727,34,admin.,single,university.degree,False,False,True
32728,56,management,married,professional.course,False,True,False
32729,27,technician,single,basic.9y,False,False,True
32730,46,technician,married,university.degree,False,True,False
32731,29,blue-collar,married,basic.9y,False,True,False
32732,31,admin.,married,university.degree,False,True,False
32733,34,blue-collar,married,basic.9y,False,False,False
32734,47,admin.,single,high.school,False,False,False
32735,36,services,married,basic.6y,,True,False
32736,30,services,single,high.school,False,False,False
32737,33,services,single,high.school,False,,
32738,45,blue-collar,divorced,basic.4y,False,True,False
32739,39,blue-collar,married,basic.4y,False,False,False
32740,30,services,single,high.school,False,True,True
32741,34,blue-collar,single,basic.6y,False,False,False
32742,30,services,single,high.school,False,True,True
32743,26,services,single,high.school,False,True,False
32744,48,admin.,divorced,basic.4y,False,True,False
32745,35,blue-collar,single,basic.4y,,True,True
32746,26,services,single,high.school,False,True,False
32747,43,blue-collar,married,basic.9y,,False,False
32748,36,admin.,single,professional.course,False,True,False
32749,27,admin.,single,university.degree,False,True,False
32750,36,services,married,university.degree,False,True,False
32751,29,admin.,divorced,basic.9y,False,True,False
32752,36,services,married,university.degree,False,False,False
32753,28,blue-collar,married,basic.4y,False,False,False
32754,35,admin.,single,university.degree,False,False,False
32755,51,admin.,married,basic.9y,,True,False
32756,39,blue-collar,married,professional.course,False,False,False
32757,40,admin.,single,high.school,,True,False
32758,34,management,married,basic.9y,False,False,True
32759,34,technician,married,high.school,False,True,False
32760,47,blue-collar,married,basic.6y,,True,False
32761,34,technician,married,high.school,False,False,False
32762,38,blue-collar,married,high.school,,False,False
32763,31,services,single,high.school,False,True,False
32764,44,admin.,single,professional.course,False,True,False
32765,35,admin.,single,university.degree,False,True,False
32766,55,retired,married,basic.9y,,False,False
32767,34,blue-collar,single,basic.9y,False,False,False
32768,34,technician,married,high.school,False,False,False
32769,27,unknown,single,high.school,,True,True
32770,34,technician,married,basic.9y,False,False,False
32771,34,technician,married,basic.9y,False,True,False
32772,37,blue-collar,married,basic.9y,False,False,False
32773,38,services,married,high.school,,False,False
32774,50,blue-collar,married,basic.4y,False,True,True
32775,27,unknown,single,high.school,,True,True
32776,34,services,divorced,basic.9y,False,True,False
32777,30,admin.,single,high.school,False,False,False
32778,37,admin.,single,university.degree,False,False,True
32779,31,blue-collar,married,basic.6y,False,False,False
32780,38,blue-collar,married,professional.course,,False,False
32781,32,blue-collar,married,basic.9y,False,False,True
32782,36,technician,single,professional.course,False,True,False
32783,49,services,married,high.school,False,False,False
32784,33,unemployed,married,basic.9y,False,True,True
32785,43,blue-collar,married,basic.6y,False,False,False
32786,49,services,married,high.school,False,True,False
32787,34,unemployed,married,basic.9y,False,False,False
32788,37,blue-collar,married,basic.6y,False,False,False
32789,28,technician,married,university.degree,False,False,False
32790,45,admin.,single,high.school,False,False,False
32791,27,blue-collar,married,basic.9y,False,False,False
32792,37,blue-collar,married,basic.6y,False,False,False
32793,32,blue-collar,married,basic.9y,False,False,False
32794,31,management,single,university.degree,False,True,True
32795,31,management,single,university.degree,False,True,False
32796,35,technician,married,university.degree,False,True,False
32797,29,admin.,single,basic.9y,False,False,False
32798,32,technician,single,professional.course,False,True,True
32799,36,admin.,single,university.degree,False,True,False
32800,50,blue-collar,divorced,basic.6y,False,True,False
32801,33,blue-collar,married,basic.9y,False,True,True
32802,31,technician,single,professional.course,False,True,True
32803,32,technician,married,high.school,False,True,False
32804,32,blue-collar,married,basic.9y,,True,True
32805,33,admin.,single,university.degree,False,False,False
32806,26,admin.,single,high.school,False,False,False
32807,31,technician,single,professional.course,False,True,True
32808,44,blue-collar,married,basic.9y,,True,False
32809,34,admin.,unknown,university.degree,False,False,False
32810,35,admin.,single,university.degree,False,True,False
32811,41,services,divorced,high.school,False,True,False
32812,34,admin.,unknown,university.degree,False,True,True
32813,27,student,single,university.degree,,False,False
32814,32,blue-collar,married,basic.9y,False,True,False
32815,39,blue-collar,single,basic.9y,False,False,False
32816,34,admin.,unknown,university.degree,False,True,False
32817,24,services,married,high.school,False,True,False
32818,37,technician,divorced,professional.course,False,False,False
32819,36,admin.,married,high.school,False,False,False
32820,39,admin.,married,high.school,False,True,False
32821,29,admin.,divorced,high.school,False,True,True
32822,27,technician,married,professional.course,False,True,False
32823,35,technician,single,professional.course,False,,
32824,39,admin.,single,university.degree,False,True,True
32825,29,blue-collar,single,high.school,False,True,False
32826,39,blue-collar,single,basic.9y,False,True,False
32827,39,blue-collar,single,basic.9y,False,True,False
32828,47,admin.,single,high.school,False,False,False
32829,54,blue-collar,married,basic.4y,False,False,False
32830,27,entrepreneur,married,university.degree,False,True,False
32831,23,blue-collar,single,basic.9y,False,True,False
32832,31,technician,single,high.school,False,False,False
32833,30,management,married,university.degree,False,True,False
32834,33,services,married,basic.6y,False,True,False
32835,33,admin.,married,high.school,,True,False
32836,28,blue-collar,single,professional.course,False,False,False
32837,33,admin.,married,high.school,False,True,True
32838,33,admin.,married,high.school,False,True,True
32839,49,blue-collar,single,basic.4y,False,True,False
32840,39,blue-collar,married,basic.9y,,True,False
32841,32,blue-collar,married,basic.6y,False,True,True
32842,30,admin.,married,high.school,False,True,True
32843,29,entrepreneur,married,basic.4y,,False,False
32844,52,services,married,high.school,,True,False
32845,28,blue-collar,married,basic.6y,False,False,False
32846,32,admin.,married,basic.6y,False,True,False
32847,29,admin.,single,basic.9y,False,False,False
32848,42,blue-collar,married,basic.4y,False,False,False
32849,31,admin.,divorced,university.degree,False,False,False
32850,39,blue-collar,married,basic.4y,False,False,False
32851,36,admin.,married,university.degree,False,False,False
32852,28,blue-collar,married,basic.4y,False,False,False
32853,38,blue-collar,married,basic.9y,False,False,True
32854,39,services,married,high.school,False,False,False
32855,30,blue-collar,married,basic.9y,False,True,False
32856,44,technician,married,professional.course,False,False,False
32857,31,technician,married,university.degree,False,True,False
32858,34,services,divorced,basic.9y,False,False,True
32859,48,admin.,divorced,high.school,,False,False
32860,28,blue-collar,married,basic.4y,False,False,False
32861,31,technician,married,university.degree,False,True,False
32862,55,management,married,university.degree,False,True,False
32863,27,housemaid,married,basic.6y,False,False,False
32864,48,admin.,divorced,high.school,,True,True
32865,25,admin.,married,high.school,False,False,False
32866,49,entrepreneur,married,basic.6y,,True,True
32867,35,technician,married,professional.course,False,True,False
32868,46,management,married,basic.6y,False,True,True
32869,26,admin.,single,university.degree,False,True,False
32870,30,blue-collar,married,basic.4y,False,False,True
32871,36,blue-collar,married,basic.6y,False,False,False
32872,28,services,married,high.school,False,True,False
32873,31,blue-collar,married,basic.9y,False,True,False
32874,57,technician,married,high.school,False,True,False
32875,28,blue-collar,married,basic.6y,,False,False
32876,29,admin.,single,high.school,False,True,False
32877,38,blue-collar,divorced,basic.4y,,False,False
32878,32,blue-collar,married,basic.9y,False,True,True
32879,51,admin.,married,basic.6y,False,False,True
32880,57,technician,married,high.school,False,False,True
32881,35,services,divorced,university.degree,False,True,False
32882,46,management,married,basic.6y,False,False,False
32883,57,technician,married,high.school,False,True,False
32884,50,admin.,single,basic.9y,,False,True
32885,57,technician,married,high.school,False,False,True
32886,32,technician,single,high.school,False,True,True
32887,47,blue-collar,married,basic.4y,,True,False
32888,54,management,married,basic.4y,,True,False
32889,32,technician,married,professional.course,False,True,False
32890,53,self-employed,married,basic.4y,,True,False
32891,36,admin.,married,high.school,False,True,False
32892,30,services,divorced,high.school,False,False,False
32893,30,blue-collar,single,basic.9y,,True,False
32894,30,blue-collar,married,basic.6y,False,True,False
32895,40,services,divorced,high.school,False,True,False
32896,28,blue-collar,married,basic.9y,,,
32897,29,entrepreneur,married,basic.4y,,True,False
32898,46,blue-collar,married,basic.4y,,True,False
32899,35,blue-collar,single,basic.4y,,True,False
32900,33,blue-collar,single,basic.9y,,True,True
32901,45,management,married,basic.9y,,True,False
32902,41,services,single,high.school,,True,False
32903,45,management,married,basic.9y,,True,False
32904,35,blue-collar,married,basic.4y,False,True,False
32905,32,entrepreneur,married,high.school,False,True,False
32906,34,technician,married,basic.9y,False,True,False
32907,35,blue-collar,married,basic.4y,False,True,False
32908,53,admin.,married,high.school,False,True,True
32909,27,unknown,single,high.school,,True,False
32910,40,admin.,married,university.degree,False,True,False
32911,30,services,married,high.school,False,True,True
32912,38,admin.,divorced,university.degree,False,False,False
32913,28,entrepreneur,single,professional.course,False,True,False
32914,32,blue-collar,married,basic.6y,False,True,True
32915,46,admin.,married,basic.6y,,False,True
32916,43,admin.,divorced,basic.9y,False,True,False
32917,30,technician,single,basic.9y,False,False,False
32918,30,technician,single,basic.9y,False,True,False
32919,47,blue-collar,married,high.school,False,True,True
32920,28,technician,single,professional.course,False,True,False
32921,57,technician,married,professional.course,False,True,False
32922,34,blue-collar,single,university.degree,,True,False
32923,32,blue-collar,married,basic.4y,False,True,False
32924,56,blue-collar,married,basic.4y,False,True,False
32925,32,admin.,married,university.degree,False,True,False
32926,49,blue-collar,married,basic.9y,,False,True
32927,49,blue-collar,married,basic.9y,,False,True
32928,47,services,divorced,high.school,False,True,False
32929,30,admin.,single,university.degree,False,True,False
32930,36,services,married,university.degree,False,True,False
32931,28,technician,single,professional.course,False,True,False
32932,48,admin.,divorced,high.school,,False,False
32933,42,admin.,married,university.degree,False,False,False
32934,57,technician,married,high.school,False,True,False
32935,31,admin.,divorced,high.school,False,True,False
32936,42,management,married,university.degree,False,True,False
32937,30,blue-collar,married,basic.6y,False,True,True
32938,52,admin.,single,basic.4y,False,False,False
32939,28,blue-collar,married,basic.6y,,True,False
32940,29,services,divorced,high.school,False,False,False
32941,46,admin.,married,basic.6y,,True,False
32942,25,student,single,high.school,,True,False
32943,27,entrepreneur,married,university.degree,False,True,False
32944,32,blue-collar,married,basic.6y,False,True,False
32945,38,services,married,high.school,,False,False
32946,36,admin.,married,high.school,False,True,True
32947,49,blue-collar,single,high.school,False,True,False
32948,30,technician,single,basic.9y,False,False,True
32949,32,technician,single,high.school,False,False,False
32950,34,technician,married,basic.9y,False,False,False
32951,44,blue-collar,married,basic.6y,,True,False
32952,31,technician,single,university.degree,False,False,False
32953,29,blue-collar,married,basic.9y,False,True,True
32954,28,blue-collar,single,professional.course,False,True,False
32955,58,technician,divorced,basic.9y,False,False,False
32956,36,entrepreneur,married,high.school,False,True,True
32957,31,services,married,basic.9y,False,False,False
32958,29,blue-collar,married,basic.9y,False,True,False
32959,33,admin.,married,university.degree,False,False,True
32960,55,management,married,university.degree,False,True,False
32961,35,blue-collar,married,basic.4y,False,False,True
32962,39,blue-collar,married,basic.9y,,True,False
32963,37,admin.,single,university.degree,False,True,False
32964,35,blue-collar,married,basic.4y,False,False,False
32965,26,blue-collar,single,high.school,,False,False
32966,44,technician,married,professional.course,False,True,False
32967,26,student,single,high.school,False,False,False
32968,44,admin.,married,high.school,False,True,False
32969,30,services,single,high.school,False,True,False
32970,28,blue-collar,married,basic.9y,,True,False
32971,27,services,married,basic.9y,False,True,False
32972,33,blue-collar,single,basic.9y,,False,False
32973,32,blue-collar,married,basic.4y,False,False,False
32974,43,blue-collar,married,basic.9y,False,True,False
32975,24,technician,single,basic.9y,False,True,False
32976,37,entrepreneur,married,basic.9y,False,True,False
32977,32,admin.,single,high.school,False,True,False
32978,30,services,married,high.school,False,False,False
32979,50,blue-collar,married,unknown,,True,False
32980,43,services,divorced,professional.course,False,False,False
32981,46,blue-collar,married,basic.9y,False,True,True
32982,30,blue-collar,married,basic.6y,False,True,False
32983,36,blue-collar,married,basic.6y,False,True,False
32984,30,admin.,single,university.degree,False,False,False
32985,32,entrepreneur,married,basic.9y,False,False,False
32986,42,entrepreneur,married,basic.4y,,False,False
32987,56,services,single,basic.4y,,True,False
32988,54,management,married,high.school,,False,False
32989,39,blue-collar,married,basic.6y,,False,False
32990,35,services,married,basic.9y,,False,False
32991,31,blue-collar,single,basic.6y,,False,False
32992,37,admin.,married,high.school,False,False,False
32993,35,blue-collar,married,basic.9y,False,False,False
32994,32,blue-collar,married,basic.9y,False,False,False
32995,54,blue-collar,divorced,unknown,,False,False
32996,30,blue-collar,married,basic.4y,False,True,False
32997,34,services,married,basic.9y,False,True,True
32998,30,admin.,single,university.degree,False,False,False
32999,40,services,married,high.school,,True,False
33000,34,admin.,unknown,university.degree,False,True,False
33001,37,entrepreneur,married,basic.9y,False,False,False
33002,33,blue-collar,single,basic.9y,False,False,False
33003,47,blue-collar,married,basic.6y,,True,False
33004,35,blue-collar,single,basic.9y,,True,False
33005,30,technician,single,professional.course,False,True,False
33006,33,admin.,married,high.school,False,True,True
33007,50,services,married,high.school,,False,False
33008,37,blue-collar,married,basic.6y,False,True,False
33009,37,housemaid,divorced,basic.9y,,True,False
33010,55,self-employed,married,university.degree,,False,False
33011,49,blue-collar,single,high.school,False,True,True
33012,30,entrepreneur,married,basic.6y,,True,False
33013,44,blue-collar,married,basic.9y,False,True,True
33014,27,blue-collar,married,basic.4y,,True,False
33015,35,technician,single,university.degree,False,True,False
33016,31,blue-collar,married,basic.9y,False,False,False
33017,29,admin.,single,basic.9y,False,True,False
33018,33,services,married,basic.9y,False,,
33019,36,technician,single,professional.course,False,True,False
33020,29,blue-collar,married,basic.9y,False,True,False
33021,25,blue-collar,single,high.school,,True,False
33022,42,blue-collar,married,basic.4y,False,True,False
33023,47,blue-collar,married,basic.4y,,False,False
33024,44,technician,married,professional.course,False,False,False
33025,34,blue-collar,single,university.degree,,True,False
33026,44,blue-collar,married,high.school,False,,
33027,31,technician,married,university.degree,False,True,False
33028,33,services,single,high.school,False,False,True
33029,26,admin.,single,high.school,False,True,False
33030,29,entrepreneur,married,basic.4y,,False,False
33031,37,blue-collar,married,basic.9y,,,
33032,41,services,single,high.school,,,
33033,26,services,single,high.school,False,False,False
33034,31,technician,single,university.degree,False,True,False
33035,36,technician,married,university.degree,False,True,False
33036,27,blue-collar,married,basic.4y,,False,False
33037,35,blue-collar,married,basic.6y,False,True,False
33038,35,admin.,divorced,high.school,False,True,True
33039,25,technician,single,university.degree,False,False,True
33040,34,blue-collar,married,basic.9y,False,True,False
33041,46,blue-collar,married,basic.4y,False,False,False
33042,41,blue-collar,married,basic.6y,,True,False
33043,34,admin.,married,university.degree,False,True,False
33044,23,services,single,basic.9y,,True,False
33045,33,admin.,married,university.degree,False,True,False
33046,40,unemployed,single,high.school,,True,False
33047,33,blue-collar,married,basic.4y,False,False,False
33048,35,entrepreneur,married,high.school,False,True,False
33049,46,blue-collar,married,basic.4y,,False,False
33050,47,blue-collar,married,basic.6y,,True,False
33051,29,student,single,unknown,False,False,False
33052,33,services,single,high.school,False,False,False
33053,37,services,married,high.school,,True,False
33054,54,management,married,basic.6y,False,True,False
33055,45,admin.,single,high.school,False,True,False
33056,24,services,single,high.school,False,True,False
33057,53,blue-collar,married,basic.4y,,,
33058,46,services,divorced,high.school,False,False,False
33059,32,admin.,married,professional.course,False,False,False
33060,40,technician,married,university.degree,False,False,False
33061,47,admin.,single,high.school,False,True,False
33062,35,admin.,single,university.degree,False,True,True
33063,28,blue-collar,married,basic.9y,,True,False
33064,54,management,married,high.school,,False,False
33065,33,technician,single,university.degree,False,False,False
33066,29,technician,single,basic.9y,False,True,False
33067,31,technician,single,university.degree,False,True,False
33068,30,services,married,professional.course,False,False,False
33069,43,self-employed,single,university.degree,False,True,False
33070,46,management,married,university.degree,False,False,False
33071,41,entrepreneur,married,basic.9y,False,False,True
33072,46,technician,divorced,professional.course,,False,False
33073,28,services,single,high.school,False,,
33074,32,technician,married,university.degree,False,False,False
33075,27,blue-collar,single,high.school,False,False,False
33076,36,admin.,single,university.degree,False,False,False
33077,33,blue-collar,married,basic.9y,,True,False
33078,32,blue-collar,married,basic.9y,False,False,False
33079,28,student,single,university.degree,,True,False
33080,26,self-employed,married,basic.4y,False,False,False
33081,38,services,single,basic.6y,False,True,False
33082,23,blue-collar,married,basic.6y,,False,False
33083,30,blue-collar,married,basic.9y,False,True,False
33084,28,admin.,married,university.degree,False,False,False
33085,33,services,divorced,high.school,False,True,False
33086,32,services,married,high.school,False,True,False
33087,43,blue-collar,single,basic.4y,False,True,False
33088,35,admin.,single,high.school,False,True,False
33089,31,technician,married,high.school,,True,False
33090,32,management,single,professional.course,False,False,False
33091,39,services,married,high.school,False,True,False
33092,27,services,married,high.school,False,True,True
33093,37,admin.,married,high.school,False,True,False
33094,29,admin.,single,professional.course,False,True,False
33095,40,blue-collar,married,basic.4y,False,True,True
33096,36,admin.,married,university.degree,False,True,True
33097,26,services,single,university.degree,False,True,False
33098,30,blue-collar,married,basic.9y,False,False,False
33099,27,admin.,single,high.school,,True,False
33100,47,blue-collar,married,basic.9y,False,False,False
33101,36,services,divorced,basic.9y,False,True,False
33102,35,admin.,single,high.school,False,True,True
33103,41,blue-collar,married,basic.9y,False,True,False
33104,27,housemaid,single,university.degree,False,True,False
33105,29,admin.,married,high.school,False,False,False
33106,43,blue-collar,married,unknown,False,True,False
33107,51,blue-collar,divorced,high.school,False,True,True
33108,35,admin.,single,high.school,False,True,True
33109,49,admin.,married,high.school,False,False,False
33110,33,blue-collar,married,basic.9y,,False,True
33111,45,admin.,single,high.school,,,
33112,50,management,divorced,university.degree,False,False,False
33113,50,unknown,married,basic.4y,,False,True
33114,33,services,married,basic.6y,False,False,False
33115,30,self-employed,married,professional.course,False,False,False
33116,31,blue-collar,married,basic.6y,False,False,False
33117,26,admin.,single,university.degree,False,True,True
33118,34,admin.,divorced,university.degree,False,True,False
33119,30,services,single,basic.6y,False,True,False
33120,32,blue-collar,married,basic.9y,False,False,True
33121,31,technician,single,professional.course,False,True,False
33122,39,admin.,single,high.school,False,False,False
33123,38,blue-collar,married,high.school,,True,False
33124,51,blue-collar,divorced,high.school,False,False,False
33125,33,blue-collar,single,basic.6y,False,True,False
33126,43,blue-collar,married,unknown,False,True,False
33127,35,admin.,married,high.school,False,True,False
33128,38,technician,married,high.school,False,True,False
33129,50,unknown,married,basic.4y,,True,False
33130,32,management,single,professional.course,False,False,False
33131,37,blue-collar,divorced,professional.course,False,True,False
33132,43,blue-collar,married,unknown,False,False,True
33133,36,blue-collar,married,high.school,False,True,False
33134,34,admin.,married,high.school,False,True,False
33135,54,blue-collar,divorced,basic.4y,False,True,False
33136,28,services,single,high.school,False,True,True
33137,42,blue-collar,married,basic.4y,False,True,False
33138,29,admin.,single,professional.course,False,True,False
33139,40,services,married,basic.9y,False,True,True
33140,33,technician,single,professional.course,False,True,False
33141,33,blue-collar,married,basic.9y,False,True,True
33142,38,admin.,single,high.school,False,True,False
33143,51,admin.,married,high.school,False,False,False
33144,38,services,single,basic.9y,False,False,False
33145,33,blue-collar,married,basic.4y,False,False,False
33146,42,blue-collar,married,basic.6y,False,False,True
33147,32,admin.,divorced,university.degree,,True,False
33148,28,admin.,single,high.school,False,True,False
33149,28,admin.,single,high.school,False,True,True
33150,36,blue-collar,married,unknown,False,False,False
33151,48,blue-collar,married,basic.9y,False,True,True
33152,40,services,divorced,high.school,False,False,False
33153,34,technician,single,university.degree,False,False,False
33154,31,blue-collar,single,basic.9y,False,False,False
33155,38,services,single,basic.9y,False,False,True
33156,59,services,divorced,basic.6y,False,True,False
33157,27,blue-collar,married,basic.4y,False,True,False
33158,27,blue-collar,single,basic.4y,False,True,False
33159,35,blue-collar,married,high.school,False,True,False
33160,27,blue-collar,single,basic.4y,False,False,False
33161,36,services,single,high.school,False,True,False
33162,35,blue-collar,married,high.school,False,True,True
33163,59,services,divorced,basic.6y,False,True,False
33164,35,blue-collar,married,high.school,False,True,False
33165,47,admin.,divorced,high.school,False,True,False
33166,44,admin.,divorced,high.school,False,False,False
33167,45,blue-collar,married,basic.4y,False,True,False
33168,49,blue-collar,married,basic.6y,,True,False
33169,28,blue-collar,married,basic.9y,False,True,False
33170,43,services,married,basic.6y,False,,
33171,45,blue-collar,married,basic.4y,False,True,False
33172,38,admin.,married,basic.9y,False,True,False
33173,35,technician,married,basic.9y,False,False,False
33174,48,technician,divorced,basic.9y,,True,False
33175,48,blue-collar,single,basic.4y,False,True,False
33176,45,services,married,basic.6y,False,False,False
33177,48,blue-collar,married,basic.9y,False,True,True
33178,27,blue-collar,married,basic.9y,False,True,False
33179,29,blue-collar,married,basic.4y,,False,False
33180,35,blue-collar,married,high.school,False,True,False
33181,45,services,married,basic.6y,False,False,False
33182,26,admin.,single,university.degree,False,True,False
33183,33,technician,single,professional.course,False,True,False
33184,41,housemaid,married,basic.4y,False,False,False
33185,41,housemaid,married,basic.4y,False,True,False
33186,54,blue-collar,married,basic.4y,False,True,False
33187,46,entrepreneur,married,high.school,False,True,False
33188,38,blue-collar,married,basic.6y,False,False,False
33189,30,admin.,married,university.degree,False,True,False
33190,46,entrepreneur,married,high.school,False,False,False
33191,43,admin.,single,university.degree,False,True,True
33192,26,services,married,basic.9y,False,False,True
33193,43,admin.,single,university.degree,False,True,False
33194,36,entrepreneur,single,university.degree,False,True,True
33195,43,admin.,single,university.degree,False,False,False
33196,43,admin.,single,university.degree,False,True,False
33197,38,entrepreneur,married,unknown,,True,False
33198,54,blue-collar,married,basic.6y,False,True,False
33199,58,blue-collar,married,basic.4y,,True,False
33200,29,student,single,high.school,,False,False
33201,36,entrepreneur,single,university.degree,False,False,False
33202,43,admin.,single,university.degree,False,True,False
33203,36,admin.,single,university.degree,False,True,False
33204,27,blue-collar,single,basic.4y,False,False,False
33205,35,technician,divorced,university.degree,False,True,False
33206,39,management,single,university.degree,False,True,False
33207,59,blue-collar,married,basic.9y,False,True,True
33208,34,blue-collar,married,basic.6y,False,True,False
33209,33,services,married,high.school,False,True,False
33210,37,services,married,high.school,False,False,False
33211,32,admin.,single,university.degree,False,False,False
33212,24,student,single,basic.4y,False,True,False
33213,49,blue-collar,married,basic.9y,,True,False
33214,30,admin.,married,university.degree,False,False,False
33215,28,admin.,single,high.school,False,True,False
33216,50,blue-collar,divorced,basic.4y,False,True,False
33217,34,admin.,married,high.school,False,True,True
33218,59,blue-collar,married,basic.9y,False,False,False
33219,41,management,married,high.school,,True,False
33220,33,blue-collar,married,high.school,,False,False
33221,39,management,single,university.degree,False,False,False
33222,38,entrepreneur,married,unknown,,False,False
33223,57,retired,divorced,basic.9y,False,True,False
33224,41,management,married,high.school,,False,False
33225,36,admin.,married,high.school,False,True,False
33226,26,blue-collar,married,basic.9y,False,True,False
33227,36,admin.,single,university.degree,False,False,False
33228,37,admin.,married,university.degree,False,True,True
33229,38,student,divorced,unknown,False,False,False
33230,48,admin.,divorced,university.degree,False,False,False
33231,33,blue-collar,single,basic.6y,False,True,False
33232,34,admin.,divorced,professional.course,False,True,True
33233,44,blue-collar,divorced,basic.9y,False,True,False
33234,44,management,married,basic.9y,False,False,False
33235,55,blue-collar,married,basic.4y,,True,False
33236,31,blue-collar,married,basic.9y,False,True,False
