campaign_id,client_id,number_contracts,duration,pdays,previous_campaign_contracts,previous_outcome,campaign_outcome,last_contact_date
36716,36716,2,438,999,0,,True,2024-06-22
36717,36717,2,138,999,0,,False,2024-06-22
36718,36718,2,614,999,0,,False,2024-06-17
36719,36719,2,303,999,0,,False,2024-06-09
36720,36720,2,110,999,0,,False,2024-06-18
36721,36721,2,304,3,1,True,True,2024-06-14
36722,36722,2,146,999,0,,True,2024-06-06
36723,36723,2,126,3,1,True,True,2024-06-04
36724,36724,7,244,999,0,,True,2024-06-04
36725,36725,2,157,999,0,,True,2024-06-24
36726,36726,2,151,999,0,,False,2024-06-22
36727,36727,2,800,999,0,,False,2024-06-20
36728,36728,2,200,999,0,,False,2024-06-04
36729,36729,1,113,999,0,,False,2024-06-17
36730,36730,2,143,999,0,,False,2024-06-30
36731,36731,5,130,999,0,,False,2024-06-26
36732,36732,2,58,999,0,,False,2024-06-12
36733,36733,4,97,999,0,,False,2024-06-25
36734,36734,1,86,999,0,,False,2024-06-15
36735,36735,2,98,999,0,,False,2024-06-07
36736,36736,2,257,3,1,True,True,2024-06-05
36737,36737,2,152,3,1,True,False,2024-06-28
36738,36738,5,252,999,0,,False,2024-06-10
36739,36739,2,148,4,1,True,True,2024-06-23
36740,36740,3,107,999,0,,True,2024-06-01
36741,36741,2,197,999,1,False,False,2024-06-19
36742,36742,3,127,999,1,False,False,2024-06-10
36743,36743,3,138,999,0,,True,2024-06-09
36744,36744,6,458,999,0,,True,2024-06-01
36745,36745,3,301,999,0,,True,2024-06-02
36746,36746,2,110,999,0,,False,2024-06-08
36747,36747,2,84,999,0,,False,2024-06-07
36748,36748,4,243,999,0,,True,2024-06-10
36749,36749,4,200,999,0,,True,2024-06-14
36750,36750,4,131,999,1,False,True,2024-06-11
36751,36751,3,98,999,0,,False,2024-06-17
36752,36752,3,431,4,1,True,False,2024-06-12
36753,36753,4,106,999,0,,False,2024-06-01
36754,36754,2,234,3,1,True,True,2024-06-09
36755,36755,2,100,999,0,,False,2024-06-14
36756,36756,3,337,999,0,,False,2024-06-08
36757,36757,2,835,999,0,,False,2024-06-18
36758,36758,2,67,999,1,False,False,2024-06-20
36759,36759,4,239,999,0,,True,2024-06-27
36760,36760,2,160,999,0,,True,2024-06-21
36761,36761,4,993,3,1,True,True,2024-06-11
36762,36762,3,217,999,0,,False,2024-06-26
36763,36763,2,529,999,0,,True,2024-06-05
36764,36764,2,183,999,1,False,True,2024-06-24
36765,36765,4,103,999,0,,False,2024-06-18
36766,36766,7,221,999,0,,True,2024-06-13
36767,36767,4,105,999,1,False,False,2024-06-08
36768,36768,2,127,999,0,,False,2024-06-27
36769,36769,3,137,999,0,,False,2024-06-16
36770,36770,2,258,999,0,,True,2024-06-29
36771,36771,2,239,3,1,True,True,2024-06-24
36772,36772,2,230,999,0,,False,2024-06-23
36773,36773,2,186,999,0,,True,2024-06-19
36774,36774,5,382,999,0,,False,2024-06-30
36775,36775,2,175,999,0,,False,2024-06-05
36776,36776,6,126,999,0,,True,2024-06-05
36777,36777,4,163,999,1,False,True,2024-06-15
36778,36778,7,95,999,1,False,True,2024-06-17
36779,36779,3,336,3,1,True,False,2024-06-13
36780,36780,3,136,3,1,True,False,2024-06-06
36781,36781,3,177,999,0,,False,2024-06-27
36782,36782,2,110,999,0,,False,2024-06-18
36783,36783,5,139,999,0,,False,2024-06-26
36784,36784,3,39,999,0,,False,2024-06-04
36785,36785,2,94,999,0,,False,2024-06-11
36786,36786,4,263,999,0,,False,2024-06-24
36787,36787,3,294,999,0,,False,2024-06-30
36788,36788,3,54,999,0,,False,2024-06-15
36789,36789,3,579,999,0,,True,2024-06-25
36790,36790,2,491,999,0,,True,2024-06-22
36791,36791,2,532,999,0,,True,2024-06-08
36792,36792,3,143,999,1,False,False,2024-06-04
36793,36793,5,84,999,0,,False,2024-06-21
36794,36794,1,268,999,0,,False,2024-06-25
36795,36795,1,441,999,0,,True,2024-06-12
36796,36796,1,439,999,0,,False,2024-06-21
36797,36797,1,151,999,0,,True,2024-06-12
36798,36798,1,292,999,0,,False,2024-06-19
36799,36799,2,92,999,1,False,False,2024-06-18
36800,36800,1,95,999,0,,True,2024-06-11
36801,36801,1,114,999,0,,False,2024-06-07
36802,36802,1,147,999,0,,False,2024-06-22
36803,36803,1,181,999,0,,False,2024-06-30
36804,36804,1,139,999,0,,False,2024-06-15
36805,36805,6,351,999,0,,True,2024-06-01
36806,36806,1,372,999,0,,True,2024-06-25
36807,36807,1,135,999,0,,False,2024-06-03
36808,36808,1,288,999,0,,True,2024-06-04
36809,36809,1,92,999,1,False,False,2024-06-19
36810,36810,1,177,999,0,,True,2024-06-03
36811,36811,2,41,999,0,,False,2024-06-23
36812,36812,1,415,3,1,True,True,2024-06-29
36813,36813,1,74,999,0,,False,2024-06-14
36814,36814,2,382,999,0,,True,2024-06-28
36815,36815,1,157,999,0,,False,2024-06-18
36816,36816,1,24,999,0,,False,2024-06-01
36817,36817,1,257,999,0,,True,2024-06-02
36818,36818,1,104,999,0,,False,2024-06-25
36819,36819,1,64,999,0,,False,2024-06-16
36820,36820,1,112,999,0,,True,2024-06-07
36821,36821,2,181,999,0,,True,2024-06-05
36822,36822,2,88,999,0,,False,2024-06-15
36823,36823,1,284,999,0,,True,2024-06-03
36824,36824,1,651,999,0,,True,2024-06-13
36825,36825,1,220,999,0,,True,2024-06-01
36826,36826,1,188,999,0,,True,2024-06-08
36827,36827,1,170,999,0,,False,2024-06-12
36828,36828,1,155,999,1,False,True,2024-06-28
36829,36829,1,74,999,0,,False,2024-06-12
36830,36830,1,95,999,0,,False,2024-06-08
36831,36831,1,333,999,0,,False,2024-06-12
36832,36832,1,322,3,1,True,True,2024-06-03
36833,36833,2,94,999,0,,False,2024-06-21
36834,36834,1,60,999,1,False,False,2024-06-12
36835,36835,1,175,999,1,False,False,2024-06-02
36836,36836,1,108,999,1,False,False,2024-06-06
36837,36837,1,60,999,0,,False,2024-06-11
36838,36838,1,108,999,0,,False,2024-06-04
36839,36839,2,89,999,0,,True,2024-06-19
36840,36840,2,75,999,0,,False,2024-06-19
36841,36841,1,29,999,0,,False,2024-06-11
36842,36842,4,83,999,0,,False,2024-06-27
36843,36843,1,79,999,0,,False,2024-06-27
36844,36844,1,173,999,0,,True,2024-06-29
36845,36845,1,77,999,0,,False,2024-06-08
36846,36846,3,318,999,0,,False,2024-06-24
36847,36847,2,205,999,0,,False,2024-06-21
36848,36848,1,129,999,0,,True,2024-06-20
36849,36849,3,298,999,0,,False,2024-06-05
36850,36850,2,136,999,0,,True,2024-06-02
36851,36851,2,263,999,0,,True,2024-06-08
36852,36852,2,161,999,0,,False,2024-06-21
36853,36853,2,245,999,0,,True,2024-06-13
36854,36854,1,214,999,0,,False,2024-06-05
36855,36855,1,202,999,0,,False,2024-06-16
36856,36856,1,399,999,0,,False,2024-06-04
36857,36857,1,355,999,0,,True,2024-06-28
36858,36858,1,281,999,0,,False,2024-06-16
36859,36859,1,250,999,0,,False,2024-06-09
36860,36860,1,66,999,0,,False,2024-06-06
36861,36861,1,102,999,1,False,False,2024-06-27
36862,36862,1,64,999,0,,False,2024-06-09
36863,36863,2,459,999,0,,False,2024-06-17
36864,36864,1,119,999,0,,False,2024-06-19
36865,36865,1,229,999,0,,False,2024-06-11
36866,36866,1,30,999,0,,False,2024-06-23
36867,36867,2,79,999,0,,False,2024-06-05
36868,36868,3,114,999,0,,True,2024-06-06
36869,36869,2,276,999,0,,False,2024-06-01
36870,36870,3,404,11,2,False,False,2024-06-26
36871,36871,3,162,999,0,,True,2024-06-06
36872,36872,2,569,999,0,,False,2024-06-07
36873,36873,2,55,999,0,,False,2024-06-29
36874,36874,4,551,999,1,False,True,2024-06-13
36875,36875,3,65,999,1,False,False,2024-06-18
36876,36876,2,49,999,1,False,False,2024-06-01
36877,36877,2,181,999,0,,False,2024-06-12
36878,36878,4,54,999,0,,False,2024-06-08
36879,36879,3,243,3,2,True,True,2024-06-26
36880,36880,4,208,999,0,,False,2024-06-26
36881,36881,7,151,999,1,False,False,2024-06-13
36882,36882,6,94,999,0,,False,2024-06-02
36883,36883,4,84,999,0,,False,2024-06-22
36884,36884,2,393,999,0,,True,2024-06-28
36885,36885,15,390,999,0,,False,2024-06-20
36886,36886,4,813,999,0,,True,2024-06-08
36887,36887,3,88,999,0,,False,2024-06-03
36888,36888,3,754,999,0,,False,2024-06-29
36889,36889,10,1603,999,0,,True,2024-06-23
36890,36890,2,133,999,1,False,False,2024-06-17
36891,36891,2,259,999,0,,True,2024-06-17
36892,36892,6,280,999,1,False,True,2024-06-18
36893,36893,4,112,999,1,False,False,2024-06-15
36894,36894,5,63,999,1,False,False,2024-06-16
36895,36895,5,293,999,1,False,True,2024-06-21
36896,36896,3,474,999,0,,True,2024-06-02
36897,36897,5,241,999,0,,False,2024-06-26
36898,36898,2,140,999,0,,False,2024-06-13
36899,36899,2,177,999,0,,False,2024-06-28
36900,36900,3,295,999,0,,True,2024-06-24
36901,36901,3,457,999,0,,False,2024-06-16
36902,36902,5,177,999,1,False,False,2024-06-06
36903,36903,2,100,999,0,,False,2024-06-26
36904,36904,1,136,999,1,False,False,2024-06-12
36905,36905,5,111,999,0,,False,2024-06-15
36906,36906,2,271,999,0,,False,2024-06-26
36907,36907,1,67,3,1,True,False,2024-06-09
36908,36908,1,883,999,1,False,True,2024-06-30
36909,36909,1,115,999,0,,False,2024-06-18
36910,36910,1,269,3,1,True,True,2024-06-05
36911,36911,3,570,999,0,,False,2024-06-07
36912,36912,1,238,999,0,,False,2024-06-15
36913,36913,1,524,999,0,,False,2024-06-21
36914,36914,1,187,999,0,,False,2024-06-09
36915,36915,1,68,3,1,True,False,2024-06-18
36916,36916,2,60,999,0,,False,2024-06-12
36917,36917,1,208,999,0,,False,2024-06-29
36918,36918,1,459,999,1,False,True,2024-06-04
36919,36919,3,295,999,0,,False,2024-06-06
36920,36920,1,124,999,1,False,False,2024-06-09
36921,36921,1,248,999,1,False,False,2024-06-13
36922,36922,1,191,999,0,,False,2024-06-06
36923,36923,3,205,999,0,,False,2024-06-18
36924,36924,2,255,3,1,True,True,2024-06-01
36925,36925,2,971,999,0,,False,2024-06-27
36926,36926,1,201,999,0,,False,2024-06-17
36927,36927,1,227,4,1,True,True,2024-06-21
36928,36928,1,140,999,0,,False,2024-06-29
36929,36929,1,128,999,0,,False,2024-06-17
36930,36930,1,224,999,0,,False,2024-06-02
36931,36931,1,122,999,1,False,False,2024-06-15
36932,36932,1,108,999,0,,False,2024-06-08
36933,36933,1,103,999,0,,False,2024-06-08
36934,36934,1,42,999,0,,False,2024-06-11
36935,36935,1,185,999,0,,True,2024-06-20
36936,36936,1,166,999,0,,False,2024-06-12
36937,36937,1,160,999,0,,False,2024-06-29
36938,36938,1,205,999,0,,True,2024-06-29
36939,36939,1,224,999,0,,True,2024-06-18
36940,36940,3,140,999,0,,True,2024-07-20
36941,36941,1,1057,13,1,True,False,2024-07-29
36942,36942,2,291,999,0,,False,2024-07-30
36943,36943,1,92,999,0,,False,2024-07-01
36944,36944,2,260,3,1,True,True,2024-07-06
36945,36945,1,372,999,0,,True,2024-07-05
36946,36946,4,261,999,0,,True,2024-07-15
36947,36947,2,342,999,0,,True,2024-07-19
36948,36948,1,97,999,1,False,False,2024-07-25
36949,36949,3,248,999,0,,False,2024-07-11
36950,36950,1,74,999,0,,False,2024-07-26
36951,36951,1,252,999,0,,True,2024-07-04
36952,36952,1,252,999,0,,True,2024-07-29
36953,36953,1,356,999,0,,True,2024-07-08
36954,36954,1,363,999,0,,True,2024-07-24
36955,36955,1,218,999,0,,True,2024-07-11
36956,36956,1,367,999,0,,True,2024-07-29
36957,36957,1,82,3,1,True,False,2024-07-01
36958,36958,1,146,999,1,False,False,2024-07-08
36959,36959,1,566,13,1,True,True,2024-07-31
36960,36960,1,309,999,0,,True,2024-07-28
36961,36961,1,396,999,0,,True,2024-07-26
36962,36962,1,109,999,0,,False,2024-07-19
36963,36963,1,226,999,0,,False,2024-07-16
36964,36964,1,154,999,1,False,False,2024-07-31
36965,36965,1,129,999,0,,False,2024-07-01
36966,36966,1,317,999,1,False,False,2024-07-15
36967,36967,1,229,999,0,,False,2024-07-04
36968,36968,1,98,999,0,,False,2024-07-07
36969,36969,1,148,999,0,,False,2024-07-19
36970,36970,1,160,999,0,,False,2024-07-08
36971,36971,1,590,999,2,False,False,2024-07-13
36972,36972,1,940,14,1,True,True,2024-07-20
36973,36973,1,153,999,0,,False,2024-07-28
36974,36974,2,86,999,1,False,False,2024-07-06
36975,36975,2,478,999,0,,True,2024-07-24
36976,36976,2,276,999,0,,True,2024-07-28
36977,36977,5,567,999,0,,True,2024-07-06
36978,36978,2,503,5,2,True,True,2024-07-19
36979,36979,2,135,999,1,False,True,2024-07-25
36980,36980,1,176,999,0,,True,2024-07-31
36981,36981,2,247,999,0,,True,2024-07-18
36982,36982,2,353,999,0,,True,2024-07-02
36983,36983,1,203,999,0,,True,2024-07-24
36984,36984,1,446,999,0,,True,2024-07-06
36985,36985,1,122,999,1,False,False,2024-07-05
36986,36986,1,175,999,0,,True,2024-07-15
36987,36987,6,1007,999,0,,True,2024-07-30
36988,36988,1,64,999,0,,False,2024-07-23
36989,36989,2,409,999,0,,True,2024-07-16
36990,36990,2,147,14,2,False,False,2024-07-16
36991,36991,1,603,999,0,,False,2024-07-22
36992,36992,2,438,999,0,,True,2024-07-31
36993,36993,3,897,999,0,,False,2024-07-20
36994,36994,3,531,999,0,,False,2024-07-14
36995,36995,1,704,999,0,,True,2024-07-14
36996,36996,1,473,999,0,,False,2024-07-24
36997,36997,2,320,999,0,,False,2024-07-05
36998,36998,2,67,999,0,,False,2024-07-04
36999,36999,2,67,999,0,,False,2024-07-14
37000,37000,4,318,999,1,False,False,2024-07-03
37001,37001,7,59,999,0,,False,2024-07-15
37002,37002,2,236,999,0,,False,2024-07-09
37003,37003,2,308,999,0,,True,2024-07-02
37004,37004,5,413,999,0,,False,2024-07-20
37005,37005,3,96,999,1,False,False,2024-07-04
37006,37006,4,202,999,0,,True,2024-07-14
37007,37007,3,116,999,0,,False,2024-07-30
37008,37008,2,207,999,0,,False,2024-07-24
37009,37009,3,270,999,0,,True,2024-07-25
37010,37010,2,227,999,0,,True,2024-07-15
37011,37011,4,316,999,0,,True,2024-07-03
37012,37012,1,964,999,1,False,True,2024-07-14
37013,37013,1,429,999,0,,True,2024-07-09
37014,37014,1,826,999,1,False,False,2024-07-10
37015,37015,1,422,999,0,,False,2024-07-12
37016,37016,1,94,999,0,,False,2024-07-31
37017,37017,1,106,999,0,,False,2024-07-11
37018,37018,1,371,999,0,,True,2024-07-22
37019,37019,2,98,999,1,False,False,2024-07-08
37020,37020,1,297,999,0,,True,2024-07-02
37021,37021,1,185,999,0,,False,2024-07-16
37022,37022,1,407,13,1,True,True,2024-07-27
37023,37023,2,82,999,1,False,False,2024-07-22
37024,37024,1,112,999,1,False,False,2024-07-13
37025,37025,1,611,999,0,,False,2024-07-13
37026,37026,1,445,999,0,,False,2024-07-18
37027,37027,2,682,13,1,True,True,2024-07-15
37028,37028,2,180,999,0,,True,2024-07-01
37029,37029,1,282,999,0,,False,2024-07-09
37030,37030,1,58,999,0,,False,2024-07-23
37031,37031,1,98,999,0,,False,2024-07-13
37032,37032,1,370,999,1,False,True,2024-07-31
37033,37033,1,148,999,0,,False,2024-07-30
37034,37034,1,404,999,0,,False,2024-07-10
37035,37035,1,321,999,0,,False,2024-07-16
37036,37036,1,432,999,0,,False,2024-07-19
37037,37037,1,876,999,0,,True,2024-07-30
37038,37038,1,170,999,0,,False,2024-07-29
37039,37039,1,257,999,0,,True,2024-07-30
37040,37040,1,207,999,0,,False,2024-07-24
37041,37041,1,243,999,0,,True,2024-07-22
37042,37042,2,112,999,0,,False,2024-07-04
37043,37043,1,167,999,1,False,True,2024-07-30
37044,37044,1,361,999,1,False,True,2024-07-26
37045,37045,1,123,999,0,,False,2024-07-04
37046,37046,2,268,999,0,,True,2024-07-05
37047,37047,2,896,999,0,,True,2024-07-10
37048,37048,1,665,999,0,,False,2024-07-05
37049,37049,1,87,999,0,,False,2024-07-03
37050,37050,1,194,13,1,True,False,2024-07-02
37051,37051,1,115,999,1,False,False,2024-07-24
37052,37052,1,181,999,1,False,False,2024-07-02
37053,37053,2,188,999,0,,False,2024-07-24
37054,37054,1,625,999,1,False,False,2024-07-25
37055,37055,1,106,999,0,,False,2024-07-15
37056,37056,1,74,999,0,,False,2024-07-03
37057,37057,1,349,999,0,,True,2024-07-29
37058,37058,1,167,999,0,,False,2024-07-05
37059,37059,1,243,999,1,False,False,2024-07-04
37060,37060,2,396,999,0,,False,2024-07-19
37061,37061,3,90,999,0,,False,2024-07-03
37062,37062,1,576,999,0,,True,2024-07-12
37063,37063,1,281,999,0,,False,2024-07-29
37064,37064,1,72,999,0,,False,2024-07-22
37065,37065,1,122,999,0,,False,2024-07-20
37066,37066,1,72,999,0,,False,2024-07-13
37067,37067,2,537,999,1,False,False,2024-07-22
37068,37068,2,430,999,0,,False,2024-07-24
37069,37069,5,210,999,0,,True,2024-07-04
37070,37070,2,286,999,0,,False,2024-07-29
37071,37071,3,475,3,1,True,False,2024-07-11
37072,37072,1,153,999,0,,True,2024-07-12
37073,37073,3,182,999,0,,False,2024-07-22
37074,37074,3,97,999,0,,True,2024-07-12
37075,37075,3,64,999,0,,False,2024-07-06
37076,37076,2,253,999,0,,True,2024-07-13
37077,37077,2,359,999,0,,False,2024-07-04
37078,37078,4,315,999,0,,False,2024-07-05
37079,37079,2,104,999,0,,True,2024-07-29
37080,37080,4,123,999,0,,False,2024-07-09
37081,37081,4,336,999,0,,True,2024-07-27
37082,37082,3,326,999,0,,False,2024-07-29
37083,37083,2,219,999,0,,False,2024-07-28
37084,37084,2,226,999,0,,False,2024-07-07
37085,37085,7,166,999,1,False,False,2024-07-30
37086,37086,3,58,999,0,,False,2024-07-07
37087,37087,2,125,999,0,,True,2024-07-21
37088,37088,2,91,999,0,,False,2024-07-17
37089,37089,3,258,999,0,,False,2024-07-24
37090,37090,7,305,999,0,,False,2024-07-27
37091,37091,6,465,999,0,,False,2024-07-16
37092,37092,4,1084,999,0,,True,2024-07-31
37093,37093,3,106,999,0,,False,2024-07-14
37094,37094,3,64,999,0,,False,2024-07-29
37095,37095,5,139,999,0,,True,2024-07-16
37096,37096,3,116,999,0,,False,2024-07-23
37097,37097,2,506,999,0,,False,2024-07-07
37098,37098,2,195,999,0,,False,2024-07-25
37099,37099,2,82,999,0,,False,2024-07-03
37100,37100,2,105,999,0,,False,2024-07-23
37101,37101,2,332,13,2,False,True,2024-07-10
37102,37102,4,132,999,0,,False,2024-07-09
37103,37103,6,73,999,0,,False,2024-07-11
37104,37104,6,822,13,1,True,True,2024-07-23
37105,37105,4,51,999,1,False,False,2024-07-02
37106,37106,4,148,999,0,,False,2024-07-04
37107,37107,2,72,999,1,False,False,2024-07-03
37108,37108,5,67,999,1,False,False,2024-07-18
37109,37109,6,99,999,1,False,True,2024-07-22
37110,37110,5,486,999,0,,True,2024-07-03
37111,37111,3,109,999,0,,False,2024-07-31
37112,37112,6,258,999,0,,False,2024-07-21
37113,37113,5,573,999,0,,True,2024-07-19
37114,37114,9,186,999,0,,False,2024-07-10
37115,37115,6,383,999,0,,False,2024-07-30
37116,37116,6,292,999,1,False,False,2024-07-15
37117,37117,2,141,999,0,,False,2024-07-17
37118,37118,1,151,999,0,,False,2024-08-09
37119,37119,1,205,999,0,,False,2024-08-12
37120,37120,1,92,999,0,,False,2024-08-09
37121,37121,1,313,999,0,,False,2024-08-24
37122,37122,1,576,4,1,True,True,2024-08-04
37123,37123,1,219,999,0,,True,2024-08-08
37124,37124,1,320,999,0,,False,2024-08-06
37125,37125,1,138,15,1,True,False,2024-08-30
37126,37126,1,642,999,0,,True,2024-08-05
37127,37127,1,185,999,0,,True,2024-08-19
37128,37128,1,600,999,0,,True,2024-08-02
37129,37129,1,505,4,3,True,True,2024-08-05
37130,37130,1,248,999,2,False,False,2024-08-15
37131,37131,2,204,999,1,False,False,2024-08-22
37132,37132,1,138,999,0,,False,2024-08-09
37133,37133,1,220,999,0,,False,2024-08-04
37134,37134,1,249,999,0,,True,2024-08-26
37135,37135,1,259,999,1,False,False,2024-08-16
37136,37136,1,158,999,1,False,False,2024-08-13
37137,37137,1,270,999,0,,False,2024-08-19
37138,37138,1,370,999,0,,False,2024-08-09
37139,37139,1,251,999,0,,False,2024-08-27
37140,37140,1,79,999,0,,False,2024-08-21
37141,37141,3,432,4,2,True,False,2024-08-16
37142,37142,1,305,999,0,,True,2024-08-30
37143,37143,2,1019,2,1,True,True,2024-08-01
37144,37144,1,211,999,0,,True,2024-08-13
37145,37145,2,397,999,1,False,False,2024-08-14
37146,37146,1,414,999,0,,True,2024-08-17
37147,37147,2,290,4,1,True,True,2024-08-17
37148,37148,1,277,999,0,,True,2024-08-04
37149,37149,1,206,999,1,False,False,2024-08-31
37150,37150,2,299,999,0,,False,2024-08-05
37151,37151,3,40,999,0,,False,2024-08-07
37152,37152,1,106,999,0,,False,2024-08-23
37153,37153,1,254,999,0,,True,2024-08-07
37154,37154,1,177,999,0,,False,2024-08-13
37155,37155,1,253,4,2,True,True,2024-08-28
37156,37156,2,179,999,1,False,True,2024-08-07
37157,37157,1,394,999,0,,True,2024-08-22
37158,37158,1,526,999,0,,False,2024-08-07
37159,37159,1,156,999,0,,False,2024-08-24
37160,37160,1,416,999,0,,False,2024-08-01
37161,37161,2,231,999,0,,True,2024-08-19
37162,37162,2,385,999,1,False,True,2024-08-22
37163,37163,2,813,999,0,,False,2024-08-12
37164,37164,3,157,4,2,True,True,2024-08-06
37165,37165,5,131,999,1,False,False,2024-08-01
37166,37166,4,175,999,0,,True,2024-08-15
37167,37167,5,99,999,0,,False,2024-08-13
37168,37168,2,331,999,0,,False,2024-08-31
37169,37169,1,89,999,0,,False,2024-08-15
37170,37170,2,155,4,1,True,True,2024-08-02
37171,37171,1,320,999,0,,False,2024-08-25
37172,37172,4,975,999,0,,True,2024-08-23
37173,37173,3,49,999,0,,False,2024-08-21
37174,37174,7,280,999,0,,False,2024-08-12
37175,37175,6,126,999,0,,False,2024-08-24
37176,37176,4,107,999,0,,False,2024-08-18
37177,37177,2,90,999,0,,False,2024-08-14
37178,37178,6,121,999,0,,False,2024-08-16
37179,37179,2,148,4,1,True,False,2024-08-21
37180,37180,1,161,999,0,,False,2024-08-09
37181,37181,4,87,999,0,,False,2024-08-25
37182,37182,1,305,999,0,,False,2024-08-05
37183,37183,1,111,999,1,False,False,2024-08-12
37184,37184,1,427,15,1,True,True,2024-08-01
37185,37185,1,146,999,0,,False,2024-08-22
37186,37186,1,144,999,0,,False,2024-08-01
37187,37187,2,86,999,0,,False,2024-08-21
37188,37188,1,190,999,0,,False,2024-08-13
37189,37189,1,100,999,1,False,False,2024-08-20
37190,37190,1,355,999,0,,True,2024-08-02
37191,37191,1,472,999,0,,False,2024-08-07
37192,37192,2,131,4,1,True,True,2024-08-15
37193,37193,1,174,999,0,,False,2024-08-15
37194,37194,1,1452,999,1,False,True,2024-08-31
37195,37195,1,142,999,0,,False,2024-08-23
37196,37196,1,135,999,0,,False,2024-08-15
37197,37197,4,250,4,2,True,True,2024-08-19
37198,37198,1,789,999,0,,False,2024-08-29
37199,37199,2,310,999,1,False,True,2024-08-23
37200,37200,1,338,999,0,,True,2024-08-05
37201,37201,1,116,999,0,,False,2024-08-27
37202,37202,2,130,999,0,,False,2024-08-01
37203,37203,1,250,999,1,False,False,2024-08-22
37204,37204,1,471,999,0,,False,2024-08-15
37205,37205,1,256,999,0,,True,2024-08-18
37206,37206,2,254,999,0,,True,2024-08-12
37207,37207,1,550,999,0,,True,2024-08-26
37208,37208,2,345,999,0,,True,2024-08-21
37209,37209,2,169,999,0,,False,2024-08-15
37210,37210,1,358,999,0,,True,2024-08-07
37211,37211,1,107,999,0,,False,2024-08-07
37212,37212,1,116,999,0,,False,2024-08-01
37213,37213,2,115,999,0,,False,2024-08-28
37214,37214,2,79,999,2,False,False,2024-08-20
37215,37215,1,79,999,1,False,True,2024-08-28
37216,37216,1,140,999,0,,False,2024-08-25
37217,37217,2,107,999,1,False,False,2024-08-11
37218,37218,1,131,999,0,,False,2024-08-20
37219,37219,2,289,999,0,,True,2024-08-06
37220,37220,1,714,999,0,,True,2024-08-11
37221,37221,1,255,999,0,,True,2024-08-21
37222,37222,1,78,999,0,,False,2024-08-28
37223,37223,1,258,999,0,,False,2024-08-25
37224,37224,1,87,999,0,,True,2024-08-16
37225,37225,1,258,999,0,,False,2024-08-23
37226,37226,1,273,999,1,False,True,2024-08-24
37227,37227,1,88,999,1,False,False,2024-08-11
37228,37228,2,530,999,0,,True,2024-08-31
37229,37229,1,292,999,0,,False,2024-08-16
37230,37230,1,456,999,0,,True,2024-08-24
37231,37231,1,142,4,2,True,True,2024-08-09
37232,37232,1,325,999,0,,True,2024-08-07
37233,37233,3,1088,999,0,,True,2024-08-31
37234,37234,2,173,999,0,,False,2024-08-23
37235,37235,1,325,4,1,True,False,2024-08-23
37236,37236,1,453,999,0,,True,2024-08-10
37237,37237,2,295,4,2,True,True,2024-08-19
37238,37238,1,239,15,1,True,False,2024-08-16
37239,37239,2,121,999,0,,False,2024-08-03
37240,37240,1,305,999,0,,False,2024-08-25
37241,37241,1,136,999,3,False,False,2024-08-28
37242,37242,1,100,999,0,,False,2024-08-23
37243,37243,1,83,999,2,False,False,2024-08-23
37244,37244,1,70,999,0,,False,2024-08-24
37245,37245,1,99,999,2,False,False,2024-08-27
37246,37246,1,262,4,2,True,True,2024-08-23
37247,37247,1,119,999,1,False,False,2024-08-14
37248,37248,1,121,999,0,,False,2024-08-02
37249,37249,1,140,999,1,False,False,2024-08-25
37250,37250,1,215,999,1,False,True,2024-08-24
37251,37251,1,268,999,0,,True,2024-08-09
37252,37252,1,221,4,1,True,True,2024-08-13
37253,37253,2,378,999,1,False,False,2024-08-12
37254,37254,1,140,999,0,,False,2024-08-12
37255,37255,1,384,4,3,True,False,2024-08-10
37256,37256,2,390,999,0,,False,2024-08-17
37257,37257,1,88,999,2,False,False,2024-08-06
37258,37258,1,135,999,0,,False,2024-08-09
37259,37259,1,192,4,1,True,True,2024-08-24
37260,37260,1,130,999,0,,True,2024-08-05
37261,37261,2,233,999,0,,True,2024-08-09
37262,37262,1,121,999,0,,False,2024-08-18
37263,37263,2,353,999,0,,True,2024-08-23
37264,37264,2,182,999,1,False,True,2024-08-26
37265,37265,1,103,4,1,True,False,2024-08-21
37266,37266,3,231,999,0,,True,2024-08-11
37267,37267,3,122,999,0,,False,2024-08-31
37268,37268,2,111,999,0,,False,2024-08-05
37269,37269,3,255,999,0,,False,2024-08-11
37270,37270,2,419,999,0,,False,2024-08-05
37271,37271,2,1225,999,0,,False,2024-08-24
37272,37272,1,54,999,1,False,False,2024-08-22
37273,37273,1,328,999,0,,True,2024-08-02
37274,37274,1,268,999,0,,False,2024-08-22
37275,37275,1,923,999,1,False,True,2024-08-08
37276,37276,1,88,999,0,,False,2024-08-27
37277,37277,1,131,3,2,True,False,2024-08-03
37278,37278,1,167,999,0,,True,2024-08-04
37279,37279,1,133,999,0,,False,2024-08-16
37280,37280,1,559,5,1,True,True,2024-08-22
37281,37281,2,146,999,2,False,True,2024-08-10
37282,37282,1,187,4,1,True,True,2024-08-30
37283,37283,2,161,999,1,False,True,2024-08-10
37284,37284,2,489,4,1,True,False,2024-08-18
37285,37285,1,120,3,1,True,False,2024-08-03
37286,37286,1,158,4,1,True,False,2024-08-01
37287,37287,1,246,3,1,True,False,2024-08-03
37288,37288,1,252,6,1,True,True,2024-08-22
37289,37289,1,156,999,0,,False,2024-08-02
